1.1.6
culdronblock,118,0,cauldron
caldrnblock,118,0,cauldron
culdrnblock,118,0,cauldron
cldronblock,118,0,cauldron
cldrnblock,118,0,cauldron
119,119,0,end portal
119:0,119,0,end portal
endportal,119,0,end portal
enderportal,119,0,end portal
endrportal,119,0,end portal
endportl,119,0,end portal
endprtal,119,0,end portal
120,120,0,end portal frame
120:0,120,0,end portal frame
endportalframe,120,0,end portal frame
enderportalframe,120,0,end portal frame
endrportalframe,120,0,end portal frame
endportalfrme,120,0,end portal frame
endportlframe,120,0,end portal frame
endprtalframe,120,0,end portal frame
endprtaframe,120,0,end portal frame
endportlfrme,120,0,end portal frame
endportalfrm,120,0,end portal frame
121,121,0,end stone
121:0,121,0,end stone
endstone,121,0,end stone
enderstone,121,0,end stone
endston,121,0,end stone
endstne,121,0,end stone
endstn,121,0,end stone
122,122,0,dragon egg
122:0,122,0,dragon egg
dragonegg,122,0,dragon egg
dragongg,122,0,dragon egg
dragnegg,122,0,dragon egg
drgonegg,122,0,dragon egg
dragngg,122,0,dragon egg
drgongg,122,0,dragon egg
drgnegg,122,0,dragon egg
drgngg,122,0,dragon egg
123,123,0,Redstone Lamp
123:0,123,0,Redstone Lamp
redstonelamp,123,0,Redstone Lamp
rslamp,123,0,Redstone Lamp
124,124,0,Redstone Lamp (active)
124:0,124,0,Redstone Lamp (active)
redstonelampactive,124,0,Redstone Lamp (active)
rslampactive,124,0,Redstone Lamp (active)
256,256,0,iron shovel
256:0,256,0,iron shovel
ironshovel,256,0,iron shovel
ironspade,256,0,iron shovel
irnshovel,256,0,iron shovel
irnspade,256,0,iron shovel
ishovel,256,0,iron shovel
ispade,256,0,iron shovel
257,257,0,iron pickaxe
257:0,257,0,iron pickaxe
ironpickaxe,257,0,iron pickaxe
ironpick,257,0,iron pickaxe
ipickaxe,257,0,iron pickaxe
ipick,257,0,iron pickaxe
258,258,0,iron axe
258:0,258,0,iron axe
ironaxe,258,0,iron axe
irnaxe,258,0,iron axe
iaxe,258,0,iron axe
259,259,0,flint and steel
259:0,259,0,flint and steel
flintandsteel,259,0,flint and steel
flingnsteel,259,0,flint and steel
260,260,0,apple
260:0,260,0,apple
redapple,260,0,apple
apple,260,0,apple
pple,260,0,apple
appl,260,0,apple
261,261,0,bow
261:0,261,0,bow
bow,261,0,bow
bw,261,0,bow
262,262,0,arrow
262:0,262,0,arrow
arrow,262,0,arrow
arrw,262,0,arrow
rrow,262,0,arrow
263,263,0,coal
263:0,263,0,coal
coal,263,0,coal
263:1,263,1,charcoal
charcoal,263,1,charcoal
264,264,0,diamond
264:0,264,0,diamond
diamond,264,0,diamond
dimond,264,0,diamond
girlsbestfriend,264,0,diamond
deadworkersparty,264,0,diamond
265,265,0,iron ingot
265:0,265,0,iron ingot
ironingot,265,0,iron ingot
irningot,265,0,iron ingot
iingot,265,0,iron ingot
266,266,0,gold ingot
266:0,266,0,gold ingot
goldingot,266,0,gold ingot
gldingot,266,0,gold ingot
gingot,266,0,gold ingot
267,267,0,iron sword
267:0,267,0,iron sword
ironsword,267,0,iron sword
irnsword,267,0,iron sword
isword,267,0,iron sword
268,268,0,wood sword
268:0,268,0,wood sword
woodsword,268,0,wood sword
woodensword,268,0,wood sword
wsword,268,0,wood sword
269,269,0,wood shovel
269:0,269,0,wood shovel
woodshovel,269,0,wood shovel
woodenshovel,269,0,wood shovel
wshovel,269,0,wood shovel
woodspade,269,0,wood shovel
woodenspade,269,0,wood shovel
wspade,269,0,wood shovel
270,270,0,wood pickaxe
270:0,270,0,wood pickaxe
woodpick,270,0,wood pickaxe
woodenpick,270,0,wood pickaxe
woodpickaxe,270,0,wood pickaxe
woodenpickaxe,270,0,wood pickaxe
wpick,270,0,wood pickaxe
wpickaxe,270,0,wood pickaxe
271,271,0,wood axe
271:0,271,0,wood axe
woodaxe,271,0,wood axe
woodenaxe,271,0,wood axe
woodex,271,0,wood axe
woodenex,271,0,wood axe
waxe,271,0,wood axe
wax,271,0,wood axe
272,272,0,stone sword
272:0,272,0,stone sword
stonesword,272,0,stone sword
stnesword,272,0,stone sword
ssword,272,0,stone sword
273,273,0,stone shovel
730:0,273,0,stone shovel
stoneshovel,273,0,stone shovel
stonespade,273,0,stone shovel
stneshovel,273,0,stone shovel
stnespade,273,0,stone shovel
sshovel,273,0,stone shovel
sspade,273,0,stone shovel
274,274,0,stone pick
274:0,274,0,stone pick
stonepickaxe,274,0,stone pick
stonepick,274,0,stone pick
stnepick,274,0,stone pick
stnepickaxe,274,0,stone pick
spickaxe,274,0,stone pick
spick,274,0,stone pick
275,275,0,stone axe
275:0,275,0,stone axe
stoneaxe,275,0,stone axe
stoneax,275,0,stone axe
stneaxe,275,0,stone axe
stneax,275,0,stone axe
saxe,275,0,stone axe
sax,275,0,stone axe
276,276,0,diamond sword
276:0,276,0,diamond sword
diamondsword,276,0,diamond sword
dimondsword,276,0,diamond sword
dsword,276,0,diamond sword
277,277,0,diamond shovel
277:0,277,0,diamond shovel
diamondshovel,277,0,diamond shovel
diamondspade,277,0,diamond shovel
dimondshovel,277,0,diamond shovel
dimondspade,277,0,diamond shovel
dshovel,277,0,diamond shovel
dspade,277,0,diamond shovel
278,278,0,diamond pick
278:0,278,0,diamond pick
diamondpickaxe,278,0,diamond pick
diamondpick,278,0,diamond pick
dimondpickaxe,278,0,diamond pick
dimondpick,278,0,diamond pick
dpickaxe,278,0,diamond pick
dpick,278,0,diamond pick
279,279,0,diamond axe
279:0,279,0,diamond axe
diamondaxe,279,0,diamond axe
diamondax,279,0,diamond axe
dimondaxe,279,0,diamond axe
dimondax,279,0,diamond axe
daxe,279,0,diamond axe
dax,279,0,diamond axe
280,280,0,stick
280:0,280,0,stick
stick,280,0,stick
stck,280,0,stick
281,281,0,bowl
281:0,281,0,bowl
bowl,281,0,bowl
bwl,281,0,bowl
282,282,0,mushroom soup
282:0,282,0,mushroom soup
mushroomsoup,282,0,mushroom soup
shroomsoup,282,0,mushroom soup
soup,282,0,mushroom soup
283,283,0,gold sword
283:0,283,0,gold sword
goldsword,283,0,gold sword
gldsword,283,0,gold sword
gsword,283,0,gold sword
284,284,0,gold shovel
284:0,284,0,gold shovel
goldshovel,284,0,gold shovel
goldspade,284,0,gold shovel
gldshovel,284,0,gold shovel
gldspade,284,0,gold shovel
gshovel,284,0,gold shovel
gspade,284,0,gold shovel
285,285,0,gold pick
285:0,285,0,gold pick
goldpick,285,0,gold pick
goldpickaxe,285,0,gold pick
gldpick,285,0,gold pick
gldpickaxe,285,0,gold pick
gpick,285,0,gold pick
gpickaxe,285,0,gold pick
286,286,0,gold axe
286:0,286,0,gold axe
goldax,286,0,gold axe
goldaxe,286,0,gold axe
gldax,286,0,gold axe
gldaxe,286,0,gold axe
gax,286,0,gold axe
gaxe,286,0,gold axe
287,287,0,string
287:0,287,0,string
string,287,0,string
strng,287,0,string
288,288,0,feather
288:0,288,0,feather
feather,288,0,feather
fether,288,0,feather
fethr,288,0,feather
289,289,0,gunpowder
289:0,289,0,gunpowder
gunpowder,289,0,gunpowder
sulphur,289,0,gunpowder
sulpher,289,0,gunpowder
gnpowder,289,0,gunpowder
gunpwder,289,0,gunpowder
290,290,0,wood hoe
290:0,290,0,wood hoe
woodhoe,290,0,wood hoe
woodho,290,0,wood hoe
woodenhoe,290,0,wood hoe
woodenho,290,0,wood hoe
whoe,290,0,wood hoe
who,290,0,wood hoe
291,291,0,stone hoe
291:0,291,0,stone hoe
stonehoe,291,0,stone hoe
stoneho,291,0,stone hoe
stnehoe,291,0,stone hoe
stneho,291,0,stone hoe
shoe,291,0,stone hoe
sho,291,0,stone hoe
292,292,0,iron hoe
292:0,292,0,iron hoe
ironhoe,292,0,iron hoe
ironho,292,0,iron hoe
irnhoe,292,0,iron hoe
irnho,292,0,iron hoe
ihoe,292,0,iron hoe
iho,292,0,iron hoe
293,293,0,diamond hoe
293:0,293,0,diamond hoe
diamondho,293,0,diamond hoe
diamondhoe,293,0,diamond hoe
dimondho,293,0,diamond hoe
dimondhoe,293,0,diamond hoe
dho,293,0,diamond hoe
dhoe,293,0,diamond hoe
294,294,0,gold hoe
294:0,294,0,gold hoe
goldhoe,294,0,gold hoe
goldho,294,0,gold hoe
gldho,294,0,gold hoe
gldhoe,294,0,gold hoe
ghoe,294,0,gold hoe
gho,294,0,gold hoe
295,295,0,seeds
295:0,295,0,seeds
seeds,295,0,seeds
seed,295,0,seeds
296,296,0,wheat
296:0,296,0,wheat
wheat,296,0,wheat
weet,296,0,wheat
willwheaton,296,0,wheat
297,297,0,bread
297:0,297,0,bread
bread,297,0,bread
bred,297,0,bread
298,298,0,leather cap
298:0,298,0,leather cap
leatherhat,298,0,leather cap
leathercap,298,0,leather cap
leathercp,298,0,leather cap
leatherht,298,0,leather cap
lhat,298,0,leather cap
lcap,298,0,leather cap
299,299,0,leather tunic
299:0,299,0,leather tunic
leathertunic,299,0,leather tunic
leatherchest,299,0,leather tunic
leatherplate,299,0,leather tunic
ltunic,299,0,leather tunic
lchest,299,0,leather tunic
lplate,299,0,leather tunic
300,300,0,leather chaps
300:0,300,0,leather chaps
leatherpants,300,0,leather chaps
leatherchaps,300,0,leather chaps
leatherpnts,300,0,leather chaps
leatherchps,300,0,leather chaps
301,301,0,leather boots
301:0,301,0,leather boots
leatherboots,301,0,leather boots
leatherboot,301,0,leather boots
302,302,0,chain helet
302:0,302,0,chain helet
chainhelmet,302,0,chain helet
chainhelm,302,0,chain helet
chelmet,302,0,chain helet
chelm,302,0,chain helet
303,303,0,chain chestplate
303:0,303,0,chain chestplate
chainmale,303,0,chain chestplate
chainchest,303,0,chain chestplate
chainchestplate,303,0,chain chestplate
chainshirt,303,0,chain chestplate
chainmaleshirt,303,0,chain chestplate
cshirt,303,0,chain chestplate
cchest,303,0,chain chestplate
304,304,0,chain pants
304:0,304,0,chain pants
chainpants,304,0,chain pants
chainpnts,304,0,chain pants
chainmalepants,304,0,chain pants
cpants,304,0,chain pants
cleggings,304,0,chain pants
305,305,0,chain boots
305:0,305,0,chain boots
chainboots,305,0,chain boots
chainshoes,305,0,chain boots
chainmaleboots,305,0,chain boots
chainmaleshoes,305,0,chain boots
cboots,305,0,chain boots
cshoes,305,0,chain boots
306,306,0,iron helmet
306:0,306,0,iron helmet
ironhelm,306,0,iron helmet
ironhelmet,306,0,iron helmet
irnhelm,306,0,iron helmet
irnhelmet,306,0,iron helmet
ihelm,306,0,iron helmet
ihelmet,306,0,iron helmet
307,307,0,iron chestplate
307:0,307,0,iron chestplate
ironchest,307,0,iron chestplate
ironchestplate,307,0,iron chestplate
irnchest,307,0,iron chestplate
irnchestplate,307,0,iron chestplate
ichest,307,0,iron chestplate
ichestplate,307,0,iron chestplate
308,308,0,iron leggings
308:0,308,0,iron leggings
ironleggings,308,0,iron leggings
ironpants,308,0,iron leggings
irnleggings,308,0,iron leggings
irnpants,308,0,iron leggings
ileggings,308,0,iron leggings
ipants,308,0,iron leggings
309,309,0,iron boots
309:0,309,0,iron boots
ironboots,309,0,iron boots
ironshoes,309,0,iron boots
irnboots,309,0,iron boots
irnshoes,309,0,iron boots
iboots,309,0,iron boots
ishoes,309,0,iron boots
310,310,0,diamond helmet
310:0,310,0,diamond helmet
diamondhelmet,310,0,diamond helmet
diamondhelm,310,0,diamond helmet
dimondhelm,310,0,diamond helmet
dimondhelmet,310,0,diamond helmet
dhelmet,310,0,diamond helmet
dhelm,310,0,diamond helmet
311,311,0,diamond chestplate
311:0,311,0,diamond chestplate
diamondchestplate,311,0,diamond chestplate
diamondchest,311,0,diamond chestplate
dimondchest,311,0,diamond chestplate
dimondchestplate,311,0,diamond chestplate
dchest,311,0,diamond chestplate
dchestplate,311,0,diamond chestplate
312,312,0,diamond leggings
312:0,312,0,diamond leggings
diamondleggings,312,0,diamond leggings
diamondpants,312,0,diamond leggings
dimondleggings,312,0,diamond leggings
dimondpants,312,0,diamond leggings
dleggings,312,0,diamond leggings
dpants,312,0,diamond leggings
313,313,0,diamond boots
313:0,313,0,diamond boots
diamondboots,313,0,diamond boots
diamondshoes,313,0,diamond boots
dimondboots,313,0,diamond boots
dimondshoes,313,0,diamond boots
dboots,313,0,diamond boots
dshoes,313,0,diamond boots
314,314,0,gold helmet
314:0,314,0,gold helmet
goldhelmet,314,0,gold helmet
goldhelm,314,0,gold helmet
gldhelmet,314,0,gold helmet
gldhelm,314,0,gold helmet
ghelmet,314,0,gold helmet
ghelm,314,0,gold helmet
315,315,0,gold chestplate
315:0,315,0,gold chestplate
goldchestplate,315,0,gold chestplate
goldchest,315,0,gold chestplate
gldchestplate,315,0,gold chestplate
gldchest,315,0,gold chestplate
gchestplate,315,0,gold chestplate
gchest,315,0,gold chestplate
316,316,0,gold leggings
316:0,316,0,gold leggings
goldleggings,316,0,gold leggings
goldpants,316,0,gold leggings
gldleggings,316,0,gold leggings
gldpants,316,0,gold leggings
gleggings,316,0,gold leggings
gpants,316,0,gold leggings
317,317,0,gold boots
317:0,317,0,gold boots
goldboots,317,0,gold boots
goldshoes,317,0,gold boots
gldboots,317,0,gold boots
gldshoes,317,0,gold boots
gboots,317,0,gold boots
gshoes,317,0,gold boots
318,318,0,flint
318:0,318,0,flint
flint,318,0,flint
flnt,318,0,flint
319,319,0,raw porkchop
319:0,319,0,raw porkchop
porkchop,319,0,raw porkchop
rawporkchop,319,0,raw porkchop
pork,319,0,raw porkchop
320,320,0,cooked porkchop
320:0,320,0,cooked porkchop
cookedporkchop,320,0,cooked porkchop
cookedpork,320,0,cooked porkchop
321,321,0,painting
321:0,321,0,painting
painting,321,0,painting
paintin,321,0,painting
drawing,321,0,painting
picture,321,0,painting
322,322,0,golden apple
322:0,322,0,golden apple
goldenapple,322,0,golden apple
goldapple,322,0,golden apple
gldapple,322,0,golden apple
323,323,0,sign
323:0,323,0,sign
sign,323,0,sign
sgn,323,0,sign
324,324,0,wooden door
woodendoor,324,0,wooden door
woodwoor,324,0,wooden door
wdoor,324,0,wooden door
325,325,0,bucket
325:0,325,0,bucket
bucket,325,0,bucket
bukkit,325,0,bucket
326,326,0,water bucket
326:0,326,0,water bucket
waterbucket,326,0,water bucket
waterbukkit,326,0,water bucket
327,327,0,lava bucket
327:0,327,0,lava bucket
lavabucket,327,0,lava bucket
lavabukkit,327,0,lava bucket
328,328,0,minecart
328:0,328,0,minecart
minecart,328,0,minecart
minecar,328,0,minecart
329,329,0,saddle
329:0,329,0,saddle
saddle,329,0,saddle
sddle,329,0,saddle
cowboy,329,0,saddle
330,330,0,iron door
330:0,330,0,iron door
irondoor,330,0,iron door
irndoor,330,0,iron door
idoor,330,0,iron door
331,331,0,redstone
331:0,331,0,redstone
redstone,331,0,redstone
redstonedust,331,0,redstone
redstne,331,0,redstone
redstnedust,331,0,redstone
332,332,0,snowball
332:0,332,0,snowball
snowball,332,0,snowball
snwball,332,0,snowball
snowbal,332,0,snowball
333,333,0,boat
333:0,333,0,boat
boat,333,0,boat
ship,333,0,boat
ussminecraft,333,0,boat
ussnotch,333,0,boat
334,334,0,leather
334:0,334,0,leather
leather,334,0,leather
leathr,334,0,leather
335,335,0,milk
335:0,335,0,milk
milk,335,0,milk
milkbucket,335,0,milk
bucketofmilk,335,0,milk
moomoo,335,0,milk
336,336,0,clay brick
336:0,336,0,clay brick
claybrick,336,0,clay brick
clybrick,336,0,clay brick
claybrck,336,0,clay brick
337,337,0,clay
337:0,337,0,clay
clay,337,0,clay
cly,337,0,clay
338,338,0,sugarcane
338:0,338,0,sugarcane
sugarcane,338,0,sugarcane
sugarcne,338,0,sugarcane
sgarcane,338,0,sugarcane
sugrcane,338,0,sugarcane
339,339,0,paper
339:0,339,0,paper
paper,339,0,paper
pper,339,0,paper
ppr,339,0,paper
papr,339,0,paper
340,340,0,book
340:0,340,0,book
book,340,0,book
books,340,0,book
341,341,0,slimeball
341:0,341,0,slimeball
slimeball,341,0,slimeball
slmeball,341,0,slimeball
slimeballs,341,0,slimeball
342,342,0,storage minecart
342:0,342,0,storage minecart
storacecart,342,0,storage minecart
storageminecart,342,0,storage minecart
sotrageminecar,342,0,storage minecart
storagecar,342,0,storage minecart
343,343,0,powered minecart
343:0,343,0,powered minecart
poweredcart,343,0,powered minecart
poweredcar,343,0,powered minecart
poweredminecart,343,0,powered minecart
poweredminecar,343,0,powered minecart
344,344,0,egg
344:0,344,0,egg
egg,344,0,egg
eggs,344,0,egg
345,345,0,compass
345:0,345,0,compass
compass,345,0,compass
compas,345,0,compass
cumpass,345,0,compass
cumpas,345,0,compass
346,346,0,fishing rod
346:0,346,0,fishing rod
fishingrod,346,0,fishing rod
fighingpole,346,0,fishing rod
fishingrd,346,0,fishing rod
347,347,0,clock
347:0,347,0,clock
watch,347,0,clock
clock,347,0,clock
clck,347,0,clock
wtch,347,0,clock
timer,347,0,clock
348,348,0,glowstone dust
348:0,348,0,glowstone dust
glowstonedust,348,0,glowstone dust
glowdust,348,0,glowstone dust
glowstone,348,0,glowstone dust
349,349,0,raw fish
349:0,349,0,raw fish
fish,349,0,raw fish
rawfish,349,0,raw fish
fawfsh,349,0,raw fish
fsh,349,0,raw fish
350,350,0,cooked fish
350:0,350,0,cooked fish
cookedfish,350,0,cooked fish
cookedfsh,350,0,cooked fish
351,351,0,ink sac
351:0,351,0,ink sac
ink sac,351,0,ink sac
ink sack,351,0,ink sac
blackdye,351,0,ink sac
351:1,351,1,red dye
reddye,351,1,red dye
rosered,351,1,red dye
rddye,351,1,red dye
roserd,351,1,red dye
351:2,351,2,cactus green
cactusdye,351,2,cactus green
greendye,351,2,cactus green
cactidye,351,2,cactus green
351:3,351,3,cocoa beans
cocoabeans,351,3,cocoa beans
cocoabean,351,3,cocoa beans
cocobeans,351,3,cocoa beans
cocobean,351,3,cocoa beans
browndye,351,3,cocoa beans
351:4,351,4,lapis lazuli
lapis,351,4,lapis lazuli
lapislazuli,351,4,lapis lazuli
lazuli,351,4,lapis lazuli
351:5,351,5,purple dye
purpledye,351,5,purple dye
prpledye,351,5,purple dye
violetdye,351,5,purple dye
viletdye,351,5,purple dye
351:6,351,6,cyan dye
cyandye,351,6,cyan dye
351:7,351,7,light gray dye
lightgreydye,351,7,light gray dye
lightgraydye,351,7,light gray dye
lgraydye,351,7,light gray dye
lgreydye,351,7,light gray dye
351:8,351,8,gray dye
graydye,351,8,gray dye
greydye,351,8,gray dye
grydye,351,8,gray dye
351:9,351,9,pink dye
pinkdye,351,9,pink dye
pnkdye,351,9,pink dye
mccdye,351,9,easter egg: pink dye
minecraftchickdye,351,9,easter egg: pink dye
351:10,351,10,lime dye
limedye,351,10,lime dye
limegreendye,351,10,lime dye
lgreendye,351,10,lime dye
lmedye,351,10,lime dye
ldye,351,10,lime dye
sdxdye,351,10,easter egg: lime dye
351:11,351,11,dandelion yellow
dandelionyellow,351,11,dandelion yellow
dandelionyellowdye,351,11,dandelion yellow
yellowdye,351,11,dandelion yellow
ydye,351,11,dandelion yellow
yellodye,351,11,dandelion yellow
351:12,351,12,light blue dye
lightbluedye,351,12,light blue dye
lbluedye,351,12,light blue dye
lbludye,351,12,light blue dye
lbdye,351,12,light blue dye
351:13,351,13,magenta dye
magentadye,351,13,magenta dye
majentadye,351,13,magenta dye
mdye,351,13,magenta dye
351:14,351,14,orange dye
orangedye,351,14,orange dye
orngedye,351,14,orange dye
odye,351,14,orange dye
351:15,351,15,bone meal
bonemeal,351,15,bone meal
bnemeal,351,15,bone meal
bonmeal,351,15,bone meal
352,352,0,bone
352:0,352,0,bone
bone,352,0,bone
bones,352,0,bone
bne,352,0,bone
353,353,0,sugar
353:0,353,0,sugar
sugar,353,0,sugar
sgar,353,0,sugar
sugr,353,0,sugar
354,354,0,cake
354:0,354,0,cake
cake,354,0,cake
cakeisalie,354,0,cake
lie,354,0,cake
355,355,0,bed
355:0,355,0,bed
bed,355,0,bed
356,356,0,redstone repeater
356:0,356,0,redstone repeater
repeater,356,0,redstone repeater
diode,356,0,redstone repeater
redstonerepeater,356,0,redstone repeater
rsrepeater,356,0,redstone repeater
357,357,0,cookie
357:0,357,0,cookie
cookie,357,0,cookie
cookies,357,0,cookie
358,358,0,map
358:0,358,0,map
map,358,0,map
maps,358,0,map
359,359,0,shears
359:0,359,0,shears
shears,359,0,shears
shear,359,0,shears
scissors,359,0,shears
scissor,359,0,shears
360,360,0,melon slice
360:0,360,0,melon slice
melonslice,360,0,melon slice
melonpiece,360,0,melon slice
pieceofmelon,360,0,melon slice
361,361,0,pumpkin seeds
361:0,361,0,pumpkin seeds
pumpkinseeds,361,0,pumpkin seeds
pumpkinseed,361,0,pumpkin seeds
pmpkinseeds,361,0,pumpkin seeds
pmpkinseed,361,0,pumpkin seeds
362,362,0,melon seeds
362:0,362,0,melon seeds
melonseeds,362,0,melon seeds
melonseed,362,0,melon seeds
mlonseed,362,0,melon seeds
mlonseeds,362,0,melon seeds
363,363,0,raw beef
363:0,363,0,raw beef
beef,363,0,raw beef
rawbeef,363,0,raw beef
rawsteak,363,0,raw beef
364,364,0,steak
364:0,364,0,steak
steak,364,0,steak
cookedbeef,364,0,steak
cookedsteak,364,0,steak
365,365,0,raw chicken
365:0,365,0,raw chicken
chicken,365,0,raw chicken
rawchicken,365,0,raw chicken
chickin,365,0,raw chicken
rawchickin,365,0,raw chicken
366,366,0,cooked chicken
366:0,366,0,cooked chicken
cookedchicken,366,0,cooked chicken
cookedchickin,366,0,cooked chicken
cookdchicken,366,0,cooked chicken
cookdchickin,366,0,cooked chicken
367,367,0,rotten flesh
367:0,367,0,rotten flesh
rottenflesh,367,0,rotten flesh
rottingflesh,367,0,rotten flesh
rotenflesh,367,0,rotten flesh
rottenflsh,367,0,rotten flesh
368,368,0,ender pearl
368:0,368,0,ender pearl
enderpearl,368,0,ender pearl
endrpearl,368,0,ender pearl
369,369,0,blaze rod
369:0,369,0,blaze rod
blazerod,369,0,blaze rod
blazerd,369,0,blaze rod
blzerod,369,0,blaze rod
blazod,369,0,blaze rod
blazrd,369,0,blaze rod
blzerd,369,0,blaze rod
blzrod,369,0,blaze rod
370,370,0,ghast tear
370:0,370,0,ghast tear
ghasttear,370,0,ghast tear
ghastter,370,0,ghast tear
ghasttar,370,0,ghast tear
ghsttear,370,0,ghast tear
ghastear,370,0,ghast tear
ghsttr,370,0,ghast tear
371,371,0,gold nugget
371:0,371,0,gold nugget
goldnugget,371,0,gold nugget
goldnuggt,371,0,gold nugget
goldngget,371,0,gold nugget
gldnugget,371,0,gold nugget
gnugget,371,0,gold nugget
goldnggt,371,0,gold nugget
gldnuggt,371,0,gold nugget
372,372,0,nether wart
372:0,372,0,nether wart
netherwart,372,0,nether wart
netherwrt,372,0,nether wart
nethrwart,372,0,nether wart
ntherwart,372,0,nether wart
nethrwrt,372,0,nether wart
nthrwrt,372,0,nether wart
373,373,0,potions
373:0,373,0,potions
potions,373,0,potions
potions,373,0,potions
potion,373,0,potions
potins,373,0,potions
potons,373,0,potions
ptions,373,0,potions
potns,373,0,potions
ptons,373,0,potions
ptins,373,0,potions
373:1,373,1,potion of healing
373:2,373,2,potion of swiftness (3:00)
373:3,373,3,potion of fire resistance (3:00)
373:4,373,4,potion of poison (0:45)
373:5,373,5,bland potion
373:6,373,6,clear potion
373:7,373,7,clear potion
373:8,373,8,potion of weakness (1:30)
373:9,373,9,potion of strength (3:00)
373:10,373,10,potion of slowness (1:30)
373:11,373,11,diffuse potion
373:12,373,12,potion of harming
373:13,373,13,artless potion
373:14,373,14,thin potion
373:15,373,15,thin potion
373:16,373,16,akward potion
373:17,373,17,potion of healing
373:18,373,18,potion of swiftness (3:00)
373:19,373,19,potion of fire resistance
373:20,373,20,potion of poison (0:45)
373:21,373,21,bulky potion
373:22,373,22,bungling potion
373:23,373,23,bungling potion
373:24,373,24,potion of weakness (1:30)
373:25,373,25,potion of strength (3:00)
373:26,373,26,potion of slowness (1:30)
373:27,373,27,smooth potion
373:28,373,28,potion of harming
373:29,373,29,suave potion
373:30,373,30,debonair potion
373:31,373,31,debonair potion
373:32,373,32,thick potion
373:33,373,33,potion of healing 2
373:34,373,34,potion of swiftness 2 (1:30)
373:35,373,35,potion of fire resistance (3:00)
373:36,373,36,potion of poison 2 (0:22)
373:37,373,37,fancy potion
373:38,373,38,charming potion
373:39,373,39,charming potion
373:40,373,40,potion of weakness (1:30)
373:41,373,41,potion of strength 2 (1:30)
373:42,373,42,potion of slowness (1:30)
373:43,373,43,refined potion
373:44,373,44,potion of harming 2
373:45,373,44,cordial potion
373:46,373,46,sparkling potion
373:47,373,47,sparkling potion
373:48,373,48,potent potion
373:49,373,49,potion of healing 2
373:50,373,50,potion of swiftness 2 (1:30)
373:51,373,51,potion of fire resistance (3:00)
373:52,373,52,potion of poison 2 (0:22)
373:53,373,53,odorless potion
373:54,373,54,rank potion
373:55,373,55,rank potion
373:56,373,56,potion of weakness (1:30)
373:57,373,57,potion of strength 2 (1:30)
373:58,373,58,potion of slowness (1:30)
373:59,373,59,acrid potion
373:60,373,60,potion of harming 2
373:61,373,61,gross potion
373:62,373,62,stinky potion
373:63,373,63,stinky potion
373:64,373,64,mundane potion
373:65,373,65,potion of healing
373:66,373,66,potion of swiftness (8:00)
373:67,373,67,potion of fire resistance (8:00)
373:68,373,68,potion of poison (2:00)
373:69,373,69,bland potion
373:70,373,70,clear potion
373:71,373,71,clear potion
373:72,373,72,potion of weakness (4:00)
373:73,373,73,potion of strength (8:00)
373:74,373,74,potion of slowness (4:00)
373:75,373,75,diffuse potion
373:76,373,76,potion of harming
373:77,373,77,artless potion
373:78,373,78,thin potion
373:79,373,79,thin potion
373:80,373,80,akward potion
373:81,373,81,potion of healing
373:82,373,82,potion of swiftness (8:00)
373:83,373,83,potion of fire rresistance (8:00)
373:84,373,84,potion of poison (2:00)
373:85,373,85,bulky potion
373:86,373,86,bungling potion
373:87,373,87,bungling potion
373:88,373,88,potion of weakness (4:00)
373:89,373,89,potion of strength (8:00)
373:90,373,90,potion of slowness (4:00)
373:91,373,91,smooth potion
373:92,373,92,potion of harming
373:93,373,93,suave potion
373:94,373,94,debonair potion
373:95,373,95,debonair potion
373:96,373,96,thick potion
373:97,373,97,potion of healing 2
373:98,373,98,potion of swiftness 2 (4:00)
373:99,373,99,potion of fire resistance (8:00)
373:100,373,100,potion of poison 2 (1:00)
373:101,373,101,fancy potion
373:102,373,102,charming potion
373:103,373,103,charming potion
373:104,373,104,potion of weakness (4:00)
373:105,373,105,potion of strength 2 (4:00)
373:106,373,106,potion of slowness (4:00)
373:107,373,107,refined potion
373:108,373,108,potion of harming 2
373:109,373,109,cordial potion
373:110,373,110,sparkling potion
373:111,373,111,sparkling potion
373:112,373,112,potent potion
373:113,373,113,potion of healing 2
373:114,373,114,potion of swiftness 2 (4:00)
373:115,373,115,potion of fire resistance (8:00)
373:116,373,116,potion of poison 2 (1:00)
373:117,373,117,odorless potion
373:118,373,118,rank potion
373:119,373,119,rank potion
373:120,373,120,potion of weakness (4:00)
373:121,373,121,potion of strength 2 (4:00)
373:122,373,122,potion of slowness (4:00)
373:123,373,123,acrid potion
373:124,373,124,potion of harming 2
373:125,373,125,gross potion
373:126,373,126,stinky potion
373:127,373,127,stinky potion
373:128,373,128,mundane potion
373:129,373,129,potion of healing
373:130,373,130,potion of swiftness (3:00)
373:131,373,131,potion of fire resistance (3:00)
373:132,373,132,potion of poison (0:45)
373:133,373,133,bland potion
373:134,373,134,clear potion
373:135,373,135,clear potion
373:136,373,136,potion of weakness (1:30)
373:137,373,137,potion of strength (3:00)
373:138,373,138,potion of slowness (1:30)
373:139,373,139,diffuse potion
373:140,373,140,potion of harming
373:141,373,141,artless potion
373:142,373,142,thin potion
373:143,373,143,thin potion
373:144,373,144,akward potion
373:145,373,145,potion of healing
373:146,373,146,potion of swiftness (3:00)
